regulator	target	mor	likelihood
STK33_UP	CC2D1B	1	1
STK33_UP	ADAMDEC1	1	1
STK33_UP	LOC284801	1	1
STK33_UP	PELI1	1	1
STK33_UP	HECW2	1	1
STK33_UP	GFPT1	1	1
STK33_UP	C15orf48	1	1
STK33_UP	CSRNP1	1	1
STK33_UP	SULF2	1	1
STK33_UP	ANKRD12	1	1
STK33_UP	PRTFDC1	1	1
STK33_UP	CMTM1	1	1
STK33_UP	LFNG	1	1
STK33_UP	GNPDA2	1	1
STK33_UP	ZEB2	1	1
STK33_UP	MTMR9	1	1
STK33_UP	USP53	1	1
STK33_UP	EMP1	1	1
STK33_UP	ADORA3	1	1
STK33_UP	C15orf60	1	1
STK33_UP	RHOC	1	1
STK33_UP	NCEH1	1	1
STK33_UP	CD9	1	1
STK33_UP	BCL2A1	1	1
STK33_UP	JUN	1	1
STK33_UP	ST20	1	1
STK33_UP	PLCXD2	1	1
STK33_UP	DAAM1	1	1
STK33_UP	ATG14	1	1
STK33_UP	EGR3	1	1
STK33_UP	ADM	1	1
STK33_UP	PPP3R1	1	1
STK33_UP	TTLL7	1	1
STK33_UP	WDR20	1	1
STK33_UP	SLC7A11	1	1
STK33_UP	BTG3	1	1
STK33_UP	AUH	1	1
STK33_UP	STC1	1	1
STK33_UP	PPP1R15A	1	1
STK33_UP	MANBAL	1	1
STK33_UP	NOV	1	1
STK33_UP	ANXA1	1	1
STK33_UP	LOC643424	1	1
STK33_UP	HIST1H3J	1	1
STK33_UP	SNORA68	1	1
STK33_UP	CMTM3	1	1
STK33_UP	NFXL1	1	1
STK33_UP	CYBRD1	1	1
STK33_UP	CXCL1	1	1
STK33_UP	MYOZ2	1	1
STK33_UP	PPBP	1	1
STK33_UP	OSTM1	1	1
STK33_UP	RNF19B	1	1
STK33_UP	MAFF	1	1
STK33_UP	AMN1	1	1
STK33_UP	KYNU	1	1
STK33_UP	FLJ12120	1	1
STK33_UP	COQ10B	1	1
STK33_UP	GALNT4	1	1
STK33_UP	LOC338758	1	1
STK33_UP	ZNF238	1	1
STK33_UP	TRAC	1	1
STK33_UP	ZMYND17	1	1
STK33_UP	HIST1H2AM	1	1
STK33_UP	LOC284757	1	1
STK33_UP	ZBTB6	1	1
STK33_UP	RIN2	1	1
STK33_UP	KIAA1659	1	1
STK33_UP	NUAK1	1	1
STK33_UP	TNF	1	1
STK33_UP	AFF4	1	1
STK33_UP	FAM70A	1	1
STK33_UP	SETBP1	1	1
STK33_UP	VWA5A	1	1
STK33_UP	AKTIP	1	1
STK33_UP	WBP2	1	1
STK33_UP	GPRIN3	1	1
STK33_UP	FGL2	1	1
STK33_UP	GLCE	1	1
STK33_UP	RNF121	1	1
STK33_UP	BTN2A1	1	1
STK33_UP	C10orf54	1	1
STK33_UP	IL6ST	1	1
STK33_UP	LOC440309	1	1
STK33_UP	GPR135	1	1
STK33_UP	DYNC2LI1	1	1
STK33_UP	ZRSR1	1	1
STK33_UP	RTN1	1	1
STK33_UP	TLR10	1	1
STK33_UP	MEIS3P1	1	1
STK33_UP	LRRC25	1	1
STK33_UP	CLVS1	1	1
STK33_UP	COL6A3	1	1
STK33_UP	ATXN1	1	1
STK33_UP	RNF149	1	1
STK33_UP	NME7	1	1
STK33_UP	HNMT	1	1
STK33_UP	SOCS6	1	1
STK33_UP	SOS1	1	1
STK33_UP	WNT5A	1	1
STK33_UP	SEPT10	1	1
STK33_UP	FAM198B	1	1
STK33_UP	CYTH2	1	1
STK33_UP	OTUD1	1	1
STK33_UP	MGC16142	1	1
STK33_UP	KIAA1468	1	1
STK33_UP	ZMYND11	1	1
STK33_UP	ANKRD40	1	1
STK33_UP	MFAP3	1	1
STK33_UP	RNF141	1	1
STK33_UP	CDKN1B	1	1
STK33_UP	DNAJC15	1	1
STK33_UP	UNKL	1	1
STK33_UP	SAMD9L	1	1
KRAS.AMP.LUNG_UP.V1_DN	DBF4B	1	1
KRAS.AMP.LUNG_UP.V1_DN	CBL	1	1
KRAS.AMP.LUNG_UP.V1_DN	SPAG11A	1	1
KRAS.AMP.LUNG_UP.V1_DN	ZNF480	1	1
KRAS.AMP.LUNG_UP.V1_DN	RAG1	1	1
KRAS.AMP.LUNG_UP.V1_DN	DGKQ	1	1
KRAS.AMP.LUNG_UP.V1_DN	CXCR2	1	1
KRAS.AMP.LUNG_UP.V1_DN	FAM164C	1	1
KRAS.AMP.LUNG_UP.V1_DN	ZNF134	1	1
KRAS.AMP.LUNG_UP.V1_DN	GP1BA	1	1
KRAS.AMP.LUNG_UP.V1_DN	PROM1	1	1
KRAS.AMP.LUNG_UP.V1_DN	HOXC11	1	1
KRAS.AMP.LUNG_UP.V1_DN	C22orf46	1	1
KRAS.AMP.LUNG_UP.V1_DN	HBA1	1	1
KRAS.AMP.LUNG_UP.V1_DN	MXD3	1	1
KRAS.AMP.LUNG_UP.V1_DN	CYP2C18	1	1
KRAS.AMP.LUNG_UP.V1_DN	GRIK5	1	1
KRAS.AMP.LUNG_UP.V1_DN	HIST1H1T	1	1
KRAS.AMP.LUNG_UP.V1_DN	CEP41	1	1
KRAS.AMP.LUNG_UP.V1_DN	CHL1	1	1
KRAS.AMP.LUNG_UP.V1_DN	C19orf73	1	1
KRAS.AMP.LUNG_UP.V1_DN	SLC5A2	1	1
KRAS.AMP.LUNG_UP.V1_DN	CTF1	1	1
KRAS.AMP.LUNG_UP.V1_DN	HEY2	1	1
KRAS.AMP.LUNG_UP.V1_DN	PODNL1	1	1
KRAS.AMP.LUNG_UP.V1_DN	INPP5D	1	1
KRAS.AMP.LUNG_UP.V1_DN	KREMEN2	1	1
KRAS.AMP.LUNG_UP.V1_DN	FCGR2B	1	1
KRAS.AMP.LUNG_UP.V1_DN	P2RY4	1	1
KRAS.AMP.LUNG_UP.V1_DN	ADAM2	1	1
KRAS.AMP.LUNG_UP.V1_DN	SYNPO2L	1	1
KRAS.AMP.LUNG_UP.V1_DN	TBR1	1	1
KRAS.AMP.LUNG_UP.V1_DN	CACNG1	1	1
KRAS.AMP.LUNG_UP.V1_DN	RBFOX1	1	1
KRAS.AMP.LUNG_UP.V1_DN	ICAM2	1	1
KRAS.AMP.LUNG_UP.V1_DN	TBXAS1	1	1
KRAS.AMP.LUNG_UP.V1_DN	PPFIA3	1	1
KRAS.AMP.LUNG_UP.V1_DN	WDR33	1	1
KRAS.AMP.LUNG_UP.V1_DN	PTPRH	1	1
KRAS.AMP.LUNG_UP.V1_DN	SCARF1	1	1
KRAS.AMP.LUNG_UP.V1_DN	GPR17	1	1
KRAS.AMP.LUNG_UP.V1_DN	USP53	1	1
KRAS.AMP.LUNG_UP.V1_DN	CORO2B	1	1
KRAS.AMP.LUNG_UP.V1_DN	NAT2	1	1
KRAS.AMP.LUNG_UP.V1_DN	EPYC	1	1
KRAS.AMP.LUNG_UP.V1_DN	ST20	1	1
KRAS.AMP.LUNG_UP.V1_DN	AATK	1	1
KRAS.AMP.LUNG_UP.V1_DN	ADRA2C	1	1
KRAS.AMP.LUNG_UP.V1_DN	GNAZ	1	1
KRAS.AMP.LUNG_UP.V1_DN	DRD5	1	1
KRAS.AMP.LUNG_UP.V1_DN	TRHDE	1	1
KRAS.AMP.LUNG_UP.V1_DN	GDF10	1	1
KRAS.AMP.LUNG_UP.V1_DN	PDE11A	1	1
KRAS.AMP.LUNG_UP.V1_DN	GMIP	1	1
KRAS.AMP.LUNG_UP.V1_DN	LOC644951	1	1
KRAS.AMP.LUNG_UP.V1_DN	PLCB3	1	1
KRAS.AMP.LUNG_UP.V1_DN	CRY2	1	1
KRAS.AMP.LUNG_UP.V1_DN	LOC100507605	1	1
KRAS.AMP.LUNG_UP.V1_DN	BARX2	1	1
KRAS.AMP.LUNG_UP.V1_DN	GCNT3	1	1
KRAS.AMP.LUNG_UP.V1_DN	LILRA4	1	1
KRAS.AMP.LUNG_UP.V1_DN	ENPP1	1	1
KRAS.AMP.LUNG_UP.V1_DN	GDF2	1	1
KRAS.AMP.LUNG_UP.V1_DN	MMP13	1	1
KRAS.AMP.LUNG_UP.V1_DN	SETD1A	1	1
KRAS.AMP.LUNG_UP.V1_DN	IL12B	1	1
KRAS.AMP.LUNG_UP.V1_DN	GPRC5C	1	1
KRAS.AMP.LUNG_UP.V1_DN	HOXC8	1	1
KRAS.AMP.LUNG_UP.V1_DN	HDAC7	1	1
KRAS.AMP.LUNG_UP.V1_DN	MLL	1	1
KRAS.AMP.LUNG_UP.V1_DN	PLCH2	1	1
KRAS.AMP.LUNG_UP.V1_DN	ODF1	1	1
KRAS.AMP.LUNG_UP.V1_DN	PAIP2B	1	1
KRAS.AMP.LUNG_UP.V1_DN	ZNF862	1	1
KRAS.AMP.LUNG_UP.V1_DN	FLJ14082	1	1
KRAS.AMP.LUNG_UP.V1_DN	SCN10A	1	1
KRAS.AMP.LUNG_UP.V1_DN	PYHIN1	1	1
KRAS.AMP.LUNG_UP.V1_DN	EMILIN2	1	1
KRAS.AMP.LUNG_UP.V1_DN	SNCB	1	1
KRAS.AMP.LUNG_UP.V1_DN	STARD8	1	1
KRAS.AMP.LUNG_UP.V1_DN	PDCD1	1	1
KRAS.AMP.LUNG_UP.V1_DN	HIST1H3A	1	1
KRAS.AMP.LUNG_UP.V1_DN	FGL2	1	1
KRAS.AMP.LUNG_UP.V1_DN	SHANK1	1	1
KRAS.AMP.LUNG_UP.V1_DN	CD300A	1	1
KRAS.AMP.LUNG_UP.V1_DN	GABRB1	1	1
KRAS.AMP.LUNG_UP.V1_DN	RPA4	1	1
KRAS.AMP.LUNG_UP.V1_DN	POU2F3	1	1
KRAS.AMP.LUNG_UP.V1_DN	HIST1H2BJ	1	1
KRAS.AMP.LUNG_UP.V1_DN	IFNA7	1	1
KRAS.AMP.LUNG_UP.V1_DN	ALDH4A1	1	1
KRAS.AMP.LUNG_UP.V1_DN	SLC6A16	1	1
KRAS.AMP.LUNG_UP.V1_DN	CAMK1	1	1
KRAS.AMP.LUNG_UP.V1_DN	GVINP1	1	1
KRAS.AMP.LUNG_UP.V1_DN	DTNB	1	1
KRAS.AMP.LUNG_UP.V1_DN	WISP2	1	1
KRAS.AMP.LUNG_UP.V1_DN	TRMT2A	1	1
KRAS.AMP.LUNG_UP.V1_DN	SLC19A3	1	1
KRAS.AMP.LUNG_UP.V1_DN	CEND1	1	1
KRAS.AMP.LUNG_UP.V1_DN	EMR1	1	1
KRAS.AMP.LUNG_UP.V1_DN	CPLX2	1	1
KRAS.AMP.LUNG_UP.V1_DN	CD34	1	1
KRAS.AMP.LUNG_UP.V1_DN	FSHB	1	1
KRAS.AMP.LUNG_UP.V1_DN	ABCD1	1	1
KRAS.AMP.LUNG_UP.V1_DN	RAPGEF3	1	1
KRAS.AMP.LUNG_UP.V1_DN	RELB	1	1
KRAS.AMP.LUNG_UP.V1_DN	SDS	1	1
KRAS.AMP.LUNG_UP.V1_DN	KRT32	1	1
KRAS.AMP.LUNG_UP.V1_DN	KIAA1967	1	1
KRAS.AMP.LUNG_UP.V1_DN	TSGA10	1	1
KRAS.AMP.LUNG_UP.V1_DN	DXS542	1	1
KRAS.AMP.LUNG_UP.V1_DN	HTR1D	1	1
KRAS.AMP.LUNG_UP.V1_DN	GNAT3	1	1
KRAS.AMP.LUNG_UP.V1_DN	CACNA1F	1	1
KRAS.AMP.LUNG_UP.V1_DN	C2orf54	1	1
KRAS.AMP.LUNG_UP.V1_DN	H2AFJ	1	1
KRAS.AMP.LUNG_UP.V1_DN	DCC	1	1
KRAS.AMP.LUNG_UP.V1_DN	EPB41	1	1
KRAS.AMP.LUNG_UP.V1_DN	PRODH	1	1
KRAS.AMP.LUNG_UP.V1_DN	C5	1	1
KRAS.AMP.LUNG_UP.V1_DN	CCDC82	1	1
KRAS.AMP.LUNG_UP.V1_DN	RHOBTB1	1	1
KRAS.AMP.LUNG_UP.V1_DN	TF	1	1
KRAS.AMP.LUNG_UP.V1_DN	PGPEP1	1	1
KRAS.AMP.LUNG_UP.V1_DN	IGF2-AS	1	1
KRAS.AMP.LUNG_UP.V1_DN	APC2	1	1
KRAS.AMP.LUNG_UP.V1_DN	DPPA4	1	1
KRAS.AMP.LUNG_UP.V1_DN	DNM1	1	1
KRAS.AMP.LUNG_UP.V1_DN	IFNA10	1	1
KRAS.AMP.LUNG_UP.V1_DN	CLDN16	1	1
KRAS.AMP.LUNG_UP.V1_DN	PPM1H	1	1
KRAS.AMP.LUNG_UP.V1_DN	ACE	1	1
KRAS.AMP.LUNG_UP.V1_DN	SNTG1	1	1
KRAS.AMP.LUNG_UP.V1_DN	ALDH1A2	1	1
KRAS.AMP.LUNG_UP.V1_DN	KCNN1	1	1
KRAS.AMP.LUNG_UP.V1_DN	KIAA0664L3	1	1
KRAS.AMP.LUNG_UP.V1_DN	HHLA1	1	1
KRAS.AMP.LUNG_UP.V1_DN	CA1	1	1
KRAS.AMP.LUNG_UP.V1_DN	TLR4	1	1
KRAS.AMP.LUNG_UP.V1_DN	SYNGR3	1	1
KRAS.AMP.LUNG_UP.V1_DN	MC2R	1	1
KRAS.AMP.LUNG_UP.V1_DN	ABCB8	1	1
KRAS.AMP.LUNG_UP.V1_DN	OVGP1	1	1
KRAS.AMP.LUNG_UP.V1_DN	CGREF1	1	1
KRAS.AMP.LUNG_UP.V1_DN	ADAMTS5	1	1
KRAS.AMP.LUNG_UP.V1_DN	P2RX1	1	1
KRAS.AMP.LUNG_UP.V1_UP	GPR25	1	1
KRAS.AMP.LUNG_UP.V1_UP	SPINK1	1	1
KRAS.AMP.LUNG_UP.V1_UP	CD247	1	1
KRAS.AMP.LUNG_UP.V1_UP	NELL2	1	1
KRAS.AMP.LUNG_UP.V1_UP	TDRD1	1	1
KRAS.AMP.LUNG_UP.V1_UP	C8orf59	1	1
KRAS.AMP.LUNG_UP.V1_UP	PNMA3	1	1
KRAS.AMP.LUNG_UP.V1_UP	NPHS1	1	1
KRAS.AMP.LUNG_UP.V1_UP	EFCAB6	1	1
KRAS.AMP.LUNG_UP.V1_UP	ZNF835	1	1
KRAS.AMP.LUNG_UP.V1_UP	FKBP6	1	1
KRAS.AMP.LUNG_UP.V1_UP	DLX5	1	1
KRAS.AMP.LUNG_UP.V1_UP	RPL23AP53	1	1
KRAS.AMP.LUNG_UP.V1_UP	CSN2	1	1
KRAS.AMP.LUNG_UP.V1_UP	NPBWR2	1	1
KRAS.AMP.LUNG_UP.V1_UP	FCER1A	1	1
KRAS.AMP.LUNG_UP.V1_UP	MAGEA6	1	1
KRAS.AMP.LUNG_UP.V1_UP	HSPA1L	1	1
KRAS.AMP.LUNG_UP.V1_UP	GABRR1	1	1
KRAS.AMP.LUNG_UP.V1_UP	CCDC57	1	1
KRAS.AMP.LUNG_UP.V1_UP	VTN	1	1
KRAS.AMP.LUNG_UP.V1_UP	PIWIL1	1	1
KRAS.AMP.LUNG_UP.V1_UP	LRRC37A	1	1
KRAS.AMP.LUNG_UP.V1_UP	NMUR1	1	1
KRAS.AMP.LUNG_UP.V1_UP	LPL	1	1
KRAS.AMP.LUNG_UP.V1_UP	NDOR1	1	1
KRAS.AMP.LUNG_UP.V1_UP	PPIEL	1	1
KRAS.AMP.LUNG_UP.V1_UP	CLSTN3	1	1
KRAS.AMP.LUNG_UP.V1_UP	NPHP1	1	1
KRAS.AMP.LUNG_UP.V1_UP	UGT1A10	1	1
KRAS.AMP.LUNG_UP.V1_UP	CCT8L2	1	1
KRAS.AMP.LUNG_UP.V1_UP	GABRA6	1	1
KRAS.AMP.LUNG_UP.V1_UP	TNNT2	1	1
KRAS.AMP.LUNG_UP.V1_UP	RAB30	1	1
KRAS.AMP.LUNG_UP.V1_UP	OPRK1	1	1
KRAS.AMP.LUNG_UP.V1_UP	FAM30A	1	1
KRAS.AMP.LUNG_UP.V1_UP	HCN4	1	1
KRAS.AMP.LUNG_UP.V1_UP	CYP3A7	1	1
KRAS.AMP.LUNG_UP.V1_UP	HIST1H2BN	1	1
KRAS.AMP.LUNG_UP.V1_UP	LENEP	1	1
KRAS.AMP.LUNG_UP.V1_UP	MAGEA12	1	1
KRAS.AMP.LUNG_UP.V1_UP	CLEC4A	1	1
KRAS.AMP.LUNG_UP.V1_UP	GATA1	1	1
KRAS.AMP.LUNG_UP.V1_UP	ASIP	1	1
KRAS.AMP.LUNG_UP.V1_UP	GNGT2	1	1
KRAS.AMP.LUNG_UP.V1_UP	C8B	1	1
KRAS.AMP.LUNG_UP.V1_UP	FCRL2	1	1
KRAS.AMP.LUNG_UP.V1_UP	MYOZ1	1	1
KRAS.AMP.LUNG_UP.V1_UP	EFNA3	1	1
KRAS.AMP.LUNG_UP.V1_UP	GPR44	1	1
KRAS.AMP.LUNG_UP.V1_UP	SPTA1	1	1
KRAS.AMP.LUNG_UP.V1_UP	GRP	1	1
KRAS.AMP.LUNG_UP.V1_UP	SLC25A31	1	1
KRAS.AMP.LUNG_UP.V1_UP	CLSTN2	1	1
KRAS.AMP.LUNG_UP.V1_UP	DOCK3	1	1
KRAS.AMP.LUNG_UP.V1_UP	SDCCAG8	1	1
KRAS.AMP.LUNG_UP.V1_UP	FGF7	1	1
KRAS.AMP.LUNG_UP.V1_UP	VENTX	1	1
KRAS.AMP.LUNG_UP.V1_UP	LY75	1	1
KRAS.AMP.LUNG_UP.V1_UP	C8orf39	1	1
KRAS.AMP.LUNG_UP.V1_UP	HSD3B2	1	1
KRAS.AMP.LUNG_UP.V1_UP	ABCC6	1	1
KRAS.AMP.LUNG_UP.V1_UP	B3GNTL1	1	1
KRAS.AMP.LUNG_UP.V1_UP	SLC7A9	1	1
KRAS.AMP.LUNG_UP.V1_UP	GABRR2	1	1
KRAS.AMP.LUNG_UP.V1_UP	ALLC	1	1
KRAS.AMP.LUNG_UP.V1_UP	HPR	1	1
KRAS.AMP.LUNG_UP.V1_UP	OTOR	1	1
KRAS.AMP.LUNG_UP.V1_UP	ATXN3L	1	1
KRAS.AMP.LUNG_UP.V1_UP	TUBA8	1	1
KRAS.AMP.LUNG_UP.V1_UP	SOX12	1	1
KRAS.AMP.LUNG_UP.V1_UP	JAK3	1	1
KRAS.AMP.LUNG_UP.V1_UP	TTLL3	1	1
KRAS.AMP.LUNG_UP.V1_UP	CRYBA1	1	1
KRAS.AMP.LUNG_UP.V1_UP	CLEC5A	1	1
KRAS.AMP.LUNG_UP.V1_UP	KCNC1	1	1
KRAS.AMP.LUNG_UP.V1_UP	BMPER	1	1
KRAS.AMP.LUNG_UP.V1_UP	EFNA2	1	1
KRAS.AMP.LUNG_UP.V1_UP	FLJ14327	1	1
KRAS.AMP.LUNG_UP.V1_UP	C10orf81	1	1
KRAS.AMP.LUNG_UP.V1_UP	RCAN2	1	1
KRAS.AMP.LUNG_UP.V1_UP	CEBPE	1	1
KRAS.AMP.LUNG_UP.V1_UP	HECW1	1	1
KRAS.AMP.LUNG_UP.V1_UP	NPAS3	1	1
KRAS.AMP.LUNG_UP.V1_UP	LRRC37A4	1	1
KRAS.AMP.LUNG_UP.V1_UP	PAX4	1	1
KRAS.AMP.LUNG_UP.V1_UP	HSPA6	1	1
KRAS.AMP.LUNG_UP.V1_UP	TMEM35	1	1
KRAS.AMP.LUNG_UP.V1_UP	FAM155B	1	1
KRAS.AMP.LUNG_UP.V1_UP	CFHR5	1	1
KRAS.AMP.LUNG_UP.V1_UP	SSTR1	1	1
KRAS.AMP.LUNG_UP.V1_UP	NOVA1	1	1
KRAS.AMP.LUNG_UP.V1_UP	FCER1G	1	1
KRAS.AMP.LUNG_UP.V1_UP	F13A1	1	1
KRAS.AMP.LUNG_UP.V1_UP	OPN1SW	1	1
KRAS.AMP.LUNG_UP.V1_UP	CD3E	1	1
KRAS.AMP.LUNG_UP.V1_UP	OSBP2	1	1
KRAS.AMP.LUNG_UP.V1_UP	ATG10	1	1
KRAS.AMP.LUNG_UP.V1_UP	MMP15	1	1
KRAS.AMP.LUNG_UP.V1_UP	ST3GAL6	1	1
KRAS.AMP.LUNG_UP.V1_UP	LOC651803	1	1
KRAS.AMP.LUNG_UP.V1_UP	PRKG2	1	1
KRAS.AMP.LUNG_UP.V1_UP	HSF1	1	1
KRAS.AMP.LUNG_UP.V1_UP	MAN1C1	1	1
KRAS.AMP.LUNG_UP.V1_UP	SLC6A6	1	1
KRAS.AMP.LUNG_UP.V1_UP	CAMK1G	1	1
KRAS.AMP.LUNG_UP.V1_UP	SLC2A4	1	1
KRAS.AMP.LUNG_UP.V1_UP	SLAMF1	1	1
KRAS.AMP.LUNG_UP.V1_UP	C22orf43	1	1
KRAS.AMP.LUNG_UP.V1_UP	REST	1	1
KRAS.AMP.LUNG_UP.V1_UP	SPP1	1	1
KRAS.AMP.LUNG_UP.V1_UP	ST8SIA2	1	1
KRAS.AMP.LUNG_UP.V1_UP	C3AR1	1	1
KRAS.AMP.LUNG_UP.V1_UP	CELA2B	1	1
KRAS.AMP.LUNG_UP.V1_UP	HIST1H2BB	1	1
KRAS.AMP.LUNG_UP.V1_UP	AFP	1	1
KRAS.AMP.LUNG_UP.V1_UP	SLC26A4	1	1
KRAS.AMP.LUNG_UP.V1_UP	ABCG5	1	1
KRAS.AMP.LUNG_UP.V1_UP	GCKR	1	1
KRAS.AMP.LUNG_UP.V1_UP	DEFA5	1	1
KRAS.AMP.LUNG_UP.V1_UP	AKT2	1	1
KRAS.AMP.LUNG_UP.V1_UP	XPNPEP2	1	1
KRAS.AMP.LUNG_UP.V1_UP	HGFAC	1	1
KRAS.AMP.LUNG_UP.V1_UP	IL26	1	1
KRAS.AMP.LUNG_UP.V1_UP	DUSP9	1	1
KRAS.AMP.LUNG_UP.V1_UP	BTG4	1	1
KRAS.AMP.LUNG_UP.V1_UP	ZNF257	1	1
KRAS.AMP.LUNG_UP.V1_UP	CCL11	1	1
KRAS.AMP.LUNG_UP.V1_UP	MCF2L	1	1
KRAS.AMP.LUNG_UP.V1_UP	NGF	1	1
KRAS.AMP.LUNG_UP.V1_UP	EGF	1	1
KRAS.AMP.LUNG_UP.V1_UP	PAGE4	1	1
KRAS.AMP.LUNG_UP.V1_UP	GPR6	1	1
KRAS.AMP.LUNG_UP.V1_UP	NAG18	1	1
KRAS.AMP.LUNG_UP.V1_UP	DKFZP434C153	1	1
KRAS.AMP.LUNG_UP.V1_UP	DYNC1I1	1	1
KRAS.AMP.LUNG_UP.V1_UP	MAGEB1	1	1
KRAS.AMP.LUNG_UP.V1_UP	C11orf16	1	1
KRAS.AMP.LUNG_UP.V1_UP	SEMA3E	1	1
KRAS.AMP.LUNG_UP.V1_UP	KLK14	1	1
KRAS.AMP.LUNG_UP.V1_UP	GIP	1	1
KRAS.AMP.LUNG_UP.V1_UP	GPR68	1	1
KRAS.AMP.LUNG_UP.V1_UP	CA5A	1	1
KRAS.AMP.LUNG_UP.V1_UP	FAM174B	1	1
KRAS.DF.V1_DN	PTGS2	1	1
KRAS.DF.V1_DN	LCP1	1	1
KRAS.DF.V1_DN	CLDN1	1	1
KRAS.DF.V1_DN	COBL	1	1
KRAS.DF.V1_DN	IGFBP2	1	1
KRAS.DF.V1_DN	CXADR	1	1
KRAS.DF.V1_DN	KLF11	1	1
KRAS.DF.V1_DN	TAGLN	1	1
KRAS.DF.V1_DN	LAMP3	1	1
KRAS.DF.V1_DN	ROBO3	1	1
KRAS.DF.V1_DN	EPB41L4B	1	1
KRAS.DF.V1_DN	FBN2	1	1
KRAS.DF.V1_DN	PSPH	1	1
KRAS.DF.V1_DN	SLMO2	1	1
KRAS.DF.V1_DN	BCAM	1	1
KRAS.DF.V1_DN	SP2	1	1
KRAS.DF.V1_DN	AUTS2	1	1
KRAS.DF.V1_DN	IL24	1	1
KRAS.DF.V1_DN	TNFRSF9	1	1
KRAS.DF.V1_DN	TRA2A	1	1
KRAS.DF.V1_DN	PDGFA	1	1
KRAS.DF.V1_DN	TMEM45A	1	1
KRAS.DF.V1_DN	RNF39	1	1
KRAS.DF.V1_DN	ADRB2	1	1
KRAS.DF.V1_DN	PTPN14	1	1
KRAS.DF.V1_DN	OR7E47P	1	1
KRAS.DF.V1_DN	EXOSC7	1	1
KRAS.DF.V1_DN	SYP	1	1
KRAS.DF.V1_DN	WASF1	1	1
KRAS.DF.V1_DN	TNC	1	1
KRAS.DF.V1_DN	SLC25A13	1	1
KRAS.DF.V1_DN	TMEM168	1	1
KRAS.DF.V1_DN	MMP25	1	1
KRAS.DF.V1_DN	CBX4	1	1
KRAS.DF.V1_DN	ALG13	1	1
KRAS.DF.V1_DN	DUSP2	1	1
KRAS.DF.V1_DN	KLF4	1	1
KRAS.DF.V1_DN	THNSL2	1	1
KRAS.DF.V1_DN	OMG	1	1
KRAS.DF.V1_DN	TAF4	1	1
KRAS.DF.V1_DN	CNTFR	1	1
KRAS.DF.V1_DN	ARHGAP26	1	1
KRAS.DF.V1_DN	CYP2C9	1	1
KRAS.DF.V1_DN	PYY2	1	1
KRAS.DF.V1_DN	CNR2	1	1
KRAS.DF.V1_DN	RDH16	1	1
KRAS.DF.V1_DN	MEX3D	1	1
KRAS.DF.V1_DN	HDAC9	1	1
KRAS.DF.V1_DN	LSM14B	1	1
KRAS.DF.V1_DN	KIF21B	1	1
KRAS.DF.V1_DN	PGLYRP4	1	1
KRAS.DF.V1_DN	KLK2	1	1
KRAS.DF.V1_DN	COPZ2	1	1
KRAS.DF.V1_DN	OGFRL1	1	1
KRAS.DF.V1_DN	AHR	1	1
KRAS.DF.V1_DN	RAB3IL1	1	1
KRAS.DF.V1_DN	RNMT	1	1
KRAS.DF.V1_DN	NEUROD2	1	1
KRAS.DF.V1_DN	ODF1	1	1
KRAS.DF.V1_DN	GLIPR1	1	1
KRAS.DF.V1_DN	URB1	1	1
KRAS.DF.V1_DN	KLK8	1	1
KRAS.DF.V1_DN	HOXC8	1	1
KRAS.DF.V1_DN	OR1F1	1	1
KRAS.DF.V1_DN	GPATCH2	1	1
KRAS.DF.V1_DN	RNF186	1	1
KRAS.DF.V1_DN	ZFHX3	1	1
KRAS.DF.V1_DN	BDKRB1	1	1
KRAS.DF.V1_DN	WNT6	1	1
KRAS.DF.V1_DN	PER2	1	1
KRAS.DF.V1_DN	IFNA17	1	1
KRAS.DF.V1_DN	PAK3	1	1
KRAS.DF.V1_DN	HMGN3	1	1
KRAS.DF.V1_DN	MAVS	1	1
KRAS.DF.V1_DN	SYNE1	1	1
KRAS.DF.V1_DN	SP1	1	1
KRAS.DF.V1_DN	C1orf109	1	1
KRAS.DF.V1_DN	ZNF239	1	1
KRAS.DF.V1_DN	FANCE	1	1
KRAS.DF.V1_DN	MYO5C	1	1
KRAS.DF.V1_DN	SLC30A3	1	1
KRAS.DF.V1_DN	TNXB	1	1
KRAS.DF.V1_DN	KLK5	1	1
KRAS.DF.V1_DN	RNF122	1	1
KRAS.DF.V1_DN	THUMPD1	1	1
KRAS.DF.V1_DN	EPPK1	1	1
KRAS.DF.V1_DN	CHRM5	1	1
KRAS.DF.V1_DN	SEMA6A	1	1
KRAS.DF.V1_DN	LANCL2	1	1
KRAS.DF.V1_DN	HOXA11	1	1
KRAS.DF.V1_DN	HUS1	1	1
KRAS.DF.V1_DN	SIGLEC6	1	1
KRAS.DF.V1_DN	NUPL2	1	1
KRAS.DF.V1_DN	MPP3	1	1
KRAS.DF.V1_DN	SMAD6	1	1
KRAS.DF.V1_DN	ARID3B	1	1
KRAS.DF.V1_DN	CD2	1	1
KRAS.DF.V1_DN	SPINK5	1	1
KRAS.DF.V1_DN	COG5	1	1
KRAS.DF.V1_DN	UCHL1	1	1
KRAS.DF.V1_DN	MLLT4	1	1
KRAS.DF.V1_DN	TJP3	1	1
KRAS.DF.V1_DN	GJB4	1	1
KRAS.DF.V1_DN	NCR1	1	1
KRAS.DF.V1_DN	VWA5A	1	1
